Age,Education,EducationNum,MaritalStatus,Relationship,Gender,CapitalGain,HoursPerWeek
24, Assoc-voc,11, Never-married, Not-in-family, Female,0,40
38, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
19, 11th,7, Never-married, Own-child, Male,0,40
24, HS-grad,9, Never-married, Not-in-family, Female,0,30
25, Assoc-acdm,12, Never-married, Own-child, Male,0,43
71, 7th-8th,4, Widowed, Not-in-family, Male,0,10
27, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
28, Assoc-voc,11, Never-married, Not-in-family, Female,0,40
54, Assoc-voc,11, Married-civ-spouse, Husband, Male,15024,38
18, 11th,7, Never-married, Own-child, Female,0,10
49, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
36, HS-grad,9, Married-spouse-absent, Unmarried, Female,0,25
57, HS-grad,9, Widowed, Unmarried, Male,0,50
17, 10th,6, Never-married, Own-child, Male,0,20
30, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
41, 10th,6, Never-married, Own-child, Female,0,40
26, HS-grad,9, Never-married, Own-child, Male,0,40
61, 10th,6, Married-civ-spouse, Husband, Male,0,48
24, HS-grad,9, Never-married, Not-in-family, Male,0,45
44, 11th,7, Never-married, Not-in-family, Female,0,40
25, Bachelors,13, Never-married, Own-child, Male,0,50
34, HS-grad,9, Married-civ-spouse, Husband, Male,0,70
38, Some-college,10, Never-married, Not-in-family, Male,0,40
42, HS-grad,9, Married-civ-spouse, Husband, Male,0,55
48, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
38, Masters,14, Married-civ-spouse, Husband, Male,0,40
52, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
45, 5th-6th,3, Never-married, Own-child, Female,0,35
49, 7th-8th,4, Never-married, Not-in-family, Male,0,45
19, Some-college,10, Never-married, Not-in-family, Male,0,20
39, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
43, Some-college,10, Never-married, Not-in-family, Male,2174,45
42, Some-college,10, Married-civ-spouse, Husband, Male,0,65
17, 11th,7, Never-married, Own-child, Male,0,12
30, Assoc-acdm,12, Never-married, Not-in-family, Female,0,25
48, Masters,14, Married-civ-spouse, Husband, Male,15024,40
57, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
27, 5th-6th,3, Married-civ-spouse, Husband, Male,0,45
24, HS-grad,9, Married-civ-spouse, Husband, Male,0,48
41, 12th,8, Divorced, Not-in-family, Male,0,84
42, HS-grad,9, Widowed, Unmarried, Male,0,40
34, Bachelors,13, Never-married, Own-child, Female,0,15
47, HS-grad,9, Divorced, Unmarried, Female,0,43
50, HS-grad,9, Never-married, Not-in-family, Male,0,40
30, HS-grad,9, Never-married, Not-in-family, Male,0,40
38, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
31, HS-grad,9, Married-civ-spouse, Husband, Male,0,55
44, Some-college,10, Married-civ-spouse, Wife, Female,0,45
34, Some-college,10, Married-civ-spouse, Husband, Male,0,38
52, HS-grad,9, Divorced, Not-in-family, Male,14344,40
34, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
31, Some-college,10, Married-civ-spouse, Husband, Male,0,40
68, Some-college,10, Divorced, Not-in-family, Female,0,20
22, HS-grad,9, Never-married, Own-child, Female,0,40
42, Bachelors,13, Never-married, Not-in-family, Female,0,35
37, HS-grad,9, Married-civ-spouse, Husband, Male,0,35
38, Some-college,10, Divorced, Unmarried, Female,0,30
40, 5th-6th,3, Married-civ-spouse, Husband, Male,0,40
19, Some-college,10, Never-married, Own-child, Male,0,30
55, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,50
30, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,40
52, Bachelors,13, Separated, Unmarried, Female,0,40
29, Bachelors,13, Married-civ-spouse, Husband, Male,3103,45
41, Some-college,10, Married-civ-spouse, Husband, Male,0,4
29, Bachelors,13, Never-married, Not-in-family, Female,0,45
24, Bachelors,13, Never-married, Not-in-family, Female,0,20
44, HS-grad,9, Married-civ-spouse, Husband, Male,0,60
17, 10th,6, Never-married, Own-child, Female,0,15
35, Assoc-voc,11, Divorced, Unmarried, Female,0,35
38, HS-grad,9, Divorced, Unmarried, Male,0,40
36, 9th,5, Never-married, Own-child, Male,0,40
24, 11th,7, Married-civ-spouse, Husband, Male,0,60
19, 11th,7, Never-married, Not-in-family, Female,0,40
30, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
27, Some-college,10, Never-married, Not-in-family, Male,0,45
27, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,40
37, Masters,14, Never-married, Not-in-family, Female,0,40
17, 11th,7, Never-married, Own-child, Male,0,30
57, 5th-6th,3, Married-civ-spouse, Husband, Male,0,50
21, Some-college,10, Never-married, Not-in-family, Female,0,40
43, HS-grad,9, Separated, Not-in-family, Male,0,40
50, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
38, 11th,7, Married-civ-spouse, Husband, Male,0,48
31, HS-grad,9, Married-civ-spouse, Husband, Male,15024,40
41, Prof-school,15, Divorced, Unmarried, Female,0,38
20, Some-college,10, Never-married, Not-in-family, Female,0,40
28, Bachelors,13, Married-civ-spouse, Other-relative, Female,0,15
62, 9th,5, Married-civ-spouse, Husband, Male,0,35
41, 12th,8, Divorced, Not-in-family, Female,0,40
37, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
28, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
23, Masters,14, Never-married, Not-in-family, Female,0,30
28, HS-grad,9, Never-married, Not-in-family, Female,0,45
50, 10th,6, Separated, Unmarried, Female,0,40
19, Some-college,10, Never-married, Not-in-family, Male,0,45
84, 7th-8th,4, Married-civ-spouse, Husband, Male,0,10
44, Some-college,10, Divorced, Not-in-family, Male,0,42
32, HS-grad,9, Separated, Unmarried, Female,0,60
25, Some-college,10, Never-married, Own-child, Male,0,35
19, Some-college,10, Never-married, Own-child, Female,0,15
37, Some-college,10, Married-civ-spouse, Husband, Male,0,17
28, HS-grad,9, Divorced, Own-child, Female,0,40
34, Assoc-acdm,12, Married-civ-spouse, Wife, Female,0,40
24, Some-college,10, Never-married, Not-in-family, Male,0,30
30, Some-college,10, Married-civ-spouse, Husband, Male,0,99
56, Masters,14, Married-civ-spouse, Husband, Male,0,40
30, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
28, Some-college,10, Never-married, Own-child, Female,0,26
40, Some-college,10, Married-civ-spouse, Husband, Male,0,68
28, Some-college,10, Never-married, Not-in-family, Male,0,45
39, 12th,8, Never-married, Not-in-family, Male,0,40
23, Some-college,10, Never-married, Not-in-family, Male,0,40
32, Some-college,10, Never-married, Other-relative, Male,0,55
37, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
71, 5th-6th,3, Widowed, Not-in-family, Female,0,75
30, Some-college,10, Married-civ-spouse, Husband, Male,0,40
20, Some-college,10, Never-married, Not-in-family, Female,0,40
42, HS-grad,9, Divorced, Unmarried, Male,0,45
44, Bachelors,13, Married-civ-spouse, Husband, Male,0,56
26, Masters,14, Never-married, Not-in-family, Female,0,40
21, Some-college,10, Never-married, Own-child, Female,0,16
25, HS-grad,9, Never-married, Unmarried, Female,0,40
54, Doctorate,16, Married-civ-spouse, Husband, Male,0,43
29, HS-grad,9, Never-married, Not-in-family, Male,0,40
32, HS-grad,9, Never-married, Other-relative, Male,0,50
24, Assoc-acdm,12, Never-married, Not-in-family, Male,0,20
35, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
38, Bachelors,13, Married-civ-spouse, Wife, Female,15024,40
24, Some-college,10, Never-married, Own-child, Female,0,20
30, Some-college,10, Married-civ-spouse, Husband, Male,0,40
36, 1st-4th,2, Never-married, Not-in-family, Male,0,40
36, HS-grad,9, Never-married, Own-child, Female,0,40
22, Bachelors,13, Never-married, Own-child, Female,0,40
31, HS-grad,9, Never-married, Not-in-family, Male,0,40
34, HS-grad,9, Never-married, Own-child, Male,0,40
24, 11th,7, Never-married, Unmarried, Male,0,40
23, Bachelors,13, Never-married, Not-in-family, Male,0,25
60, Prof-school,15, Married-civ-spouse, Husband, Male,0,70
40, Some-college,10, Divorced, Unmarried, Female,0,40
55, HS-grad,9, Divorced, Not-in-family, Female,0,40
47, Masters,14, Separated, Not-in-family, Male,27828,40
28, HS-grad,9, Married-civ-spouse, Husband, Male,0,43
55, Prof-school,15, Married-civ-spouse, Husband, Male,0,60
47, Masters,14, Married-civ-spouse, Husband, Male,0,40
54, Masters,14, Married-civ-spouse, Husband, Male,0,52
32, 11th,7, Married-civ-spouse, Wife, Female,0,60
38, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,40
29, Some-college,10, Married-civ-spouse, Husband, Male,5013,40
26, HS-grad,9, Never-married, Not-in-family, Female,0,32
19, Some-college,10, Never-married, Own-child, Male,0,50
40, 10th,6, Married-civ-spouse, Husband, Male,0,40
36, HS-grad,9, Married-civ-spouse, Husband, Male,7298,40
42, HS-grad,9, Married-civ-spouse, Husband, Male,2885,45
55, Masters,14, Never-married, Other-relative, Female,0,40
55, HS-grad,9, Married-civ-spouse, Wife, Female,2407,35
39, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
28, HS-grad,9, Never-married, Unmarried, Female,0,40
36, Some-college,10, Divorced, Unmarried, Female,0,40
49, Some-college,10, Married-civ-spouse, Husband, Male,0,50
41, Some-college,10, Divorced, Own-child, Female,0,40
60, 7th-8th,4, Married-civ-spouse, Wife, Female,0,40
35, Bachelors,13, Married-civ-spouse, Husband, Male,0,70
51, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
23, HS-grad,9, Never-married, Not-in-family, Male,0,40
51, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
17, 11th,7, Never-married, Own-child, Female,1055,18
50, HS-grad,9, Divorced, Not-in-family, Male,0,40
38, 12th,8, Married-civ-spouse, Husband, Male,0,40
18, HS-grad,9, Never-married, Own-child, Female,0,35
26, HS-grad,9, Never-married, Own-child, Male,0,40
21, Some-college,10, Never-married, Own-child, Female,0,47
26, HS-grad,9, Married-civ-spouse, Husband, Male,0,52
28, Prof-school,15, Never-married, Not-in-family, Female,0,50
20, HS-grad,9, Never-married, Own-child, Male,0,35
31, Some-college,10, Married-civ-spouse, Husband, Male,0,50
36, Some-college,10, Divorced, Unmarried, Male,0,40
52, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
61, 7th-8th,4, Married-civ-spouse, Husband, Male,7688,40
27, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
45, HS-grad,9, Divorced, Not-in-family, Female,0,50
21, 9th,5, Never-married, Own-child, Male,0,40
25, HS-grad,9, Never-married, Own-child, Female,0,40
24, Some-college,10, Never-married, Own-child, Female,0,25
38, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,55
29, Bachelors,13, Married-civ-spouse, Wife, Female,0,50
45, HS-grad,9, Divorced, Unmarried, Female,0,38
59, 10th,6, Married-civ-spouse, Husband, Male,0,50
41, HS-grad,9, Married-civ-spouse, Own-child, Male,0,40
23, Bachelors,13, Never-married, Own-child, Female,0,40
43, Some-college,10, Divorced, Not-in-family, Male,0,45
17, 11th,7, Never-married, Own-child, Male,0,20
32, Bachelors,13, Married-civ-spouse, Husband, Male,15024,50
42, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
68, Masters,14, Married-civ-spouse, Husband, Male,0,40
43, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
61, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
28, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
47, HS-grad,9, Divorced, Unmarried, Female,0,60
39, Some-college,10, Never-married, Not-in-family, Male,0,40
39, 11th,7, Divorced, Not-in-family, Male,0,46
34, Some-college,10, Married-civ-spouse, Husband, Male,0,40
27, Bachelors,13, Divorced, Own-child, Male,0,40
25, 5th-6th,3, Never-married, Not-in-family, Male,0,40
35, Bachelors,13, Never-married, Own-child, Female,0,40
19, Some-college,10, Never-married, Own-child, Male,0,12
27, Bachelors,13, Married-civ-spouse, Husband, Male,7298,55
34, Some-college,10, Never-married, Other-relative, Female,0,35
36, HS-grad,9, Divorced, Unmarried, Male,0,40
42, Some-college,10, Married-civ-spouse, Husband, Male,15024,50
42, HS-grad,9, Divorced, Not-in-family, Male,0,75
34, Some-college,10, Married-civ-spouse, Husband, Male,0,65
21, HS-grad,9, Never-married, Own-child, Female,0,32
30, Masters,14, Married-civ-spouse, Husband, Male,0,15
53, Masters,14, Married-civ-spouse, Wife, Female,0,50
34, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
37, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
27, HS-grad,9, Never-married, Own-child, Female,0,40
31, Bachelors,13, Never-married, Not-in-family, Male,0,40
30, Some-college,10, Married-civ-spouse, Wife, Female,0,40
33, HS-grad,9, Divorced, Not-in-family, Male,0,45
65, Some-college,10, Married-civ-spouse, Wife, Female,0,40
30, HS-grad,9, Never-married, Unmarried, Female,0,40
51, Assoc-voc,11, Married-civ-spouse, Husband, Male,4064,55
49, Masters,14, Divorced, Not-in-family, Male,4787,45
42, HS-grad,9, Never-married, Not-in-family, Male,0,40
62, Assoc-voc,11, Married-civ-spouse, Wife, Female,0,45
31, Some-college,10, Married-civ-spouse, Husband, Male,5178,40
50, Bachelors,13, Married-civ-spouse, Husband, Male,0,20
33, Bachelors,13, Married-civ-spouse, Other-relative, Male,0,40
27, Some-college,10, Never-married, Other-relative, Male,0,40
31, Assoc-voc,11, Married-civ-spouse, Husband, Male,4386,40
35, Some-college,10, Never-married, Other-relative, Male,0,40
55, Some-college,10, Married-civ-spouse, Husband, Male,0,6
56, Bachelors,13, Married-civ-spouse, Husband, Male,0,48
21, Assoc-voc,11, Never-married, Not-in-family, Female,0,40
66, 7th-8th,4, Widowed, Not-in-family, Female,0,20
46, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
23, Bachelors,13, Never-married, Not-in-family, Female,0,38
43, Masters,14, Never-married, Not-in-family, Female,0,45
40, HS-grad,9, Married-civ-spouse, Husband, Male,0,55
52, 5th-6th,3, Married-civ-spouse, Husband, Male,0,40
33, HS-grad,9, Never-married, Not-in-family, Male,0,40
20, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
21, HS-grad,9, Never-married, Not-in-family, Male,0,35
62, HS-grad,9, Widowed, Not-in-family, Female,0,43
54, HS-grad,9, Never-married, Not-in-family, Male,0,40
35, 7th-8th,4, Never-married, Own-child, Female,0,30
36, Assoc-acdm,12, Never-married, Not-in-family, Female,0,40
21, HS-grad,9, Never-married, Other-relative, Female,0,45
30, HS-grad,9, Separated, Unmarried, Female,0,14
46, Some-college,10, Married-civ-spouse, Husband, Male,0,40
32, 5th-6th,3, Married-civ-spouse, Wife, Female,0,40
21, Some-college,10, Never-married, Other-relative, Male,0,64
39, HS-grad,9, Never-married, Not-in-family, Male,0,40
54, HS-grad,9, Married-spouse-absent, Not-in-family, Female,0,43
32, Some-college,10, Married-civ-spouse, Husband, Male,3464,40
23, HS-grad,9, Never-married, Own-child, Male,0,40
42, 1st-4th,2, Married-civ-spouse, Husband, Male,0,40
28, Some-college,10, Never-married, Not-in-family, Male,0,35
28, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
35, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,40
19, Some-college,10, Never-married, Own-child, Female,0,40
27, HS-grad,9, Never-married, Not-in-family, Male,0,35
54, 1st-4th,2, Married-civ-spouse, Husband, Male,0,50
19, HS-grad,9, Never-married, Own-child, Female,0,35
27, Some-college,10, Never-married, Not-in-family, Female,0,30
30, HS-grad,9, Never-married, Not-in-family, Male,0,50
35, Assoc-acdm,12, Never-married, Not-in-family, Female,0,35
30, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
32, Bachelors,13, Never-married, Not-in-family, Male,0,40
31, Some-college,10, Never-married, Not-in-family, Female,0,40
26, Assoc-voc,11, Never-married, Other-relative, Male,0,65
44, Some-college,10, Widowed, Not-in-family, Female,0,25
52, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
30, Some-college,10, Married-civ-spouse, Husband, Male,0,40
33, HS-grad,9, Separated, Not-in-family, Male,0,30
20, Some-college,10, Never-married, Not-in-family, Male,0,40
61, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
33, Some-college,10, Never-married, Not-in-family, Female,0,35
24, Some-college,10, Never-married, Own-child, Female,0,35
32, Assoc-voc,11, Divorced, Unmarried, Female,0,50
29, Assoc-acdm,12, Married-civ-spouse, Wife, Female,0,40
61, 10th,6, Divorced, Not-in-family, Male,0,24
48, HS-grad,9, Married-civ-spouse, Wife, Female,0,50
34, Some-college,10, Never-married, Not-in-family, Male,0,48
22, Assoc-acdm,12, Never-married, Not-in-family, Female,0,15
32, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
38, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
27, Some-college,10, Divorced, Unmarried, Female,0,40
26, HS-grad,9, Never-married, Other-relative, Male,0,40
35, HS-grad,9, Never-married, Not-in-family, Male,8614,40
62, HS-grad,9, Divorced, Unmarried, Female,0,40
28, HS-grad,9, Never-married, Unmarried, Female,0,40
50, HS-grad,9, Separated, Not-in-family, Male,0,40
34, Bachelors,13, Never-married, Not-in-family, Male,99999,50
63, 1st-4th,2, Widowed, Unmarried, Female,0,44
35, 9th,5, Never-married, Not-in-family, Male,0,40
55, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
40, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
25, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
51, Some-college,10, Married-civ-spouse, Husband, Male,0,40
37, Bachelors,13, Married-civ-spouse, Husband, Male,7298,40
26, Bachelors,13, Never-married, Own-child, Female,0,40
46, Assoc-voc,11, Married-spouse-absent, Unmarried, Male,0,40
24, 12th,8, Never-married, Other-relative, Male,0,40
19, 7th-8th,4, Never-married, Own-child, Male,0,80
35, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
18, 12th,8, Never-married, Own-child, Female,0,20
30, HS-grad,9, Never-married, Unmarried, Female,0,32
29, HS-grad,9, Never-married, Not-in-family, Female,0,40
65, HS-grad,9, Widowed, Unmarried, Female,0,20
41, Masters,14, Married-civ-spouse, Wife, Female,0,40
34, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
58, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
21, Some-college,10, Never-married, Own-child, Female,0,40
31, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
28, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
32, HS-grad,9, Never-married, Unmarried, Female,2977,35
32, Bachelors,13, Never-married, Not-in-family, Male,0,55
31, HS-grad,9, Separated, Unmarried, Female,0,40
48, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
27, HS-grad,9, Never-married, Own-child, Male,0,40
45, HS-grad,9, Widowed, Unmarried, Female,0,40
17, 10th,6, Never-married, Own-child, Female,0,10
25, HS-grad,9, Never-married, Own-child, Male,0,23
33, HS-grad,9, Divorced, Unmarried, Female,0,40
21, Some-college,10, Never-married, Not-in-family, Female,0,20
22, HS-grad,9, Never-married, Not-in-family, Male,0,50
61, Some-college,10, Married-civ-spouse, Husband, Male,0,42
40, HS-grad,9, Married-civ-spouse, Wife, Female,0,30
58, Some-college,10, Married-civ-spouse, Husband, Male,0,12
30, Some-college,10, Married-civ-spouse, Husband, Male,0,58
24, HS-grad,9, Never-married, Own-child, Male,0,60
50, HS-grad,9, Widowed, Unmarried, Female,0,40
49, Some-college,10, Married-civ-spouse, Husband, Male,0,30
22, HS-grad,9, Never-married, Own-child, Female,0,40
32, Bachelors,13, Married-civ-spouse, Wife, Female,0,35
